2014/07/21,1407002,1.42,Riv,,,
2014/07/21,1407075,1.58,Riv,,,
2014/07/21,1407054,0.83,Bol,,,
2014/07/21,1407059,1.17,Bol,,,
2014/07/21,1407059,1.17,Bol,,,
2014/07/21,1407058,1.33,Bol,,,
2014/07/21,1407087,0.33,Bol,,,
2014/07/21,1407087,0.58,Bol,,,
2014/07/21,STK14018,2.42,Bol,,,Stock
2014/07/21,1406124,2,Apl,,,
2014/07/21,1406124,2.83,Apl,,,
2014/07/21,1406124,3,Apl,,,
2014/07/21,1407031,1.47,Apl,,,
2014/07/21,1407091,0.33,Apl,,,
2014/07/21,1407002,0.2,Apl,,,
2014/07/21,1407002,0.7,Apl,,,
2014/07/21,1407005,0.57,Apl,,,
2014/07/21,1407028,0.23,Apl,,,
2014/07/21,1407059,0.93,Apl,,,
2014/07/21,1407028,0.22,Apl,,,
2014/07/21,1407059,0.18,Apl,,,
2014/07/21,1407059,1.55,Apl,,,
2014/07/21,1407037,1.45,Apl,,,
2014/07/21,1406131,2,Gr,,,
2014/07/21,1406131,2.83,Gr,,,
2014/07/21,1406131,1,Gr,,,
2014/07/21,1407015,2,Ben,,,
2014/07/21,1407015,2.83,Ben,,,
2014/07/21,1407015,3,Ben,,,
2014/07/21,1407000,0.83,Wel,BD,25,
2014/07/21,1407014,1.17,Wel,,,
2014/07/21,1406169,1.08,Wel,,,
2014/07/21,1407014,1.25,Pol,,,
2014/07/21,1406164,0.5,Pol,,,
2014/07/21,1406164,1.08,Pol,,,
2014/07/21,1406172,1.92,Wel,,,
2014/07/21,Team Meeting,0.67,,TM,40,
2014/07/21,1407059,1.33,Cut,,,
2014/07/21,1407059,0.42,Cut,,,
2014/07/21,1407058,1.92,Cut,,,
2014/07/21,1407087,0.5,Cut,,,
2014/07/21,1407087,0.17,Cut,,,
2014/07/21,1406131,0.83,Cut,,,
2014/07/21,Team Meeting,0.5,,TM,30,
2014/07/21,1407031,1.02,Apl,,,
2014/07/21,1407091,0.25,Apl,,,
2014/07/21,1407002,0.23,Apl,,,
2014/07/21,1407002,0.68,Apl,,,
2014/07/21,1407075,0.63,Apl,,,
2014/07/21,1407058,0.18,Apl,,,
2014/07/21,1407059,0.93,Apl,,,
2014/07/21,1407028,0.18,Apl,,,
2014/07/21,1407059,0.22,Apl,,,
2014/07/21,1407059,1.55,Apl,,,
2014/07/21,1407037,1.45,Apl,,,
2014/07/21,Schedule,0,,US,110,
2014/07/21,1407011,1.25,Riv,,,
2014/07/21,1406080,0.33,Riv,,,
2014/07/21,1407002,0.42,Riv,,,
2014/07/21,1407002,2.83,Riv,,,
2014/07/21,1407002,1.42,Riv,,,
2014/07/21,1407075,1.58,Riv,,,
2014/07/21,1406124,2,Apl,CL,15,Tea
2014/07/21,1406124,2.83,Apl,CL,15,Tea
2014/07/21,1406124,3,Apl,,,
2014/07/21,Stock,2,Sp,,,Stock
2014/07/21,Stock,2.83,Sp,,,Stock
2014/07/21,Stock,3,Sp,,,Stock
2014/07/22,STK14018,0.42,Bol,,,Stock
2014/07/22,1406131,1.58,Bol,,,
2014/07/22,1406131,1.5,Bol,,,
2014/07/22,1407105,0.08,Bol,,,
2014/07/22,1407100,0.17,Bol,,,
2014/07/22,1407103,0.08,Bol,,,
2014/07/22,1407106,1,Bol,,,
2014/07/22,1407106,0.58,Bol,,,
2014/07/22,1407056,2.42,Bol,,,
2014/07/22,1406124,0.25,Apl,,,
2014/07/22,1407067,1.75,Apl,,,
2014/07/22,1407067,2.5,Apl,,,
2014/07/22,1407094,0.33,Apl,,,
2014/07/22,1407067,0.5,Apl,,,
2014/07/22,1407106,1.37,Apl,,,
2014/07/22,1407094,1.13,Apl,,,
2014/07/22,1407058,1.48,Apl,,,
2014/07/22,1407068,0.52,Apl,,,
2014/07/22,1407068,0.58,Apl,,,
2014/07/22,1407058,0.13,Apl,,,
2014/07/22,1407047,1.42,Apl,,,
2014/07/22,1407045,0.3,Apl,,,
2014/07/22,1407100,0.4,Apl,,,
2014/07/22,1407100,0.62,Apl,,,
2014/07/22,1407080,1.68,Apl,,,
2014/07/22,PWS,0.7,Apl,US,42,
2014/07/22,1407054,2,Gr,,,
2014/07/22,1407100,0.08,Gr,,,
2014/07/22,1407102,0.75,Gr,,,
2014/07/22,1407086,0.5,Gr,,,
2014/07/22,1407080,1.5,Gr,,,
2014/07/22,1407090,0.75,Gr,,,
2014/07/22,1407062,0.75,Gr,,,
2014/07/22,1407054,1.5,Gr,,,
2014/07/22,1407015,2,Ben,,,
2014/07/22,1407015,2.83,Ben,,,
2014/07/22,1407056,1.58,Ben,BD,30,
2014/07/22,1407056,0,,CL,18,
2014/07/22,1407056,1.42,Ben,BD,55,
2014/07/22,1406172,2,Wel,,,
2014/07/22,1406172,1.83,Wel,,,
2014/07/22,1407038,1,Pol,,,
2014/07/22,1407078,1,Pol,,,
2014/07/22,1407035,1,Pol,,,
2014/07/22,1407078,1,Wel,,,
2014/07/22,Team Meeting,0.67,,TM,40,
2014/07/22,1406131,1.33,Cut,,,
2014/07/22,1406131,0.67,Cut,,,
2014/07/22,Team Meeting,0.42,,TM,25,
2014/07/22,1407105,0.17,Cut,,,
2014/07/22,1407100,0.42,Cut,,,
2014/07/22,1407103,0.25,Cut,,,
2014/07/22,1407106,0.67,Cut,,,
2014/07/22,1407056,0.25,Cut,,,
2014/07/22,1407056,3,Cut,,,
2014/07/22,Team Meeting,0.48,,TM,29,
2014/07/22,1407058,0.93,Apl,,,
2014/07/22,1407068,0.58,Apl,,,
2014/07/22,1407068,0.6,Apl,,,
2014/07/22,1404047,1.5,Apl,,,
2014/07/22,Team Meeting,0.45,,TM,27,
2014/07/22,1407102,0.28,Apl,,,
2014/07/22,1407080,0.75,Apl,,,
2014/07/22,1407080,0.5,Apl,,,
2014/07/22,Schedule,0,,US,57,
2014/07/22,Factory Sign,0.88,Apl,US,53,
2014/07/22,1407075,2,Riv,,,
2014/07/22,1407075,0.33,Riv,,,
2014/07/22,STK14019,2.5,Ben,,,Stock
2014/07/22,STK14019,2.17,Ben,,,Stock
2014/07/22,1407035,0.83,Pol,,,
2014/07/22,1406124,2,Apl,,,
2014/07/22,1406124,2.83,Pk,,,
2014/07/22,1406124,0.5,Pk,,,
2014/07/22,1407102,2.5,Apl,,,
2014/07/22,Stock,2,Sp,,,Stock
2014/07/22,Stock,1.33,Sp,,,Stock
2014/07/22,Stock,1.5,Sp,,,Stock
2014/07/22,Stock,0.75,Sp,,,Stock
2014/07/22,Stock,2.25,Sp,,,Stock
2014/07/22,Stock,1.83,Sp,,,Stock
2014/07/23,1407056,0.92,Bol,,,
2014/07/23,1407054,1.08,Bol,,,
2014/07/23,1407054,0.58,Bol,,,
2014/07/23,1407056,2.25,Bol,,,
2014/07/23,1407056,1.25,Bol,,,
2014/07/23,1407086,1.25,Bol,CL,45,
2014/07/23,1407094,0.5,Bol,,,
2014/07/23,1407105,0.47,Apl,,,
2014/07/23,1407103,1.53,Apl,MH,60,Driving
2014/07/23,1406131,2.83,Apl,MH,260,Driving
2014/07/23,1406131,3,Apl,,,
2014/07/23,1407112,1.22,Apl,,,
2014/07/23,1407054,0.78,Apl,,,
2014/07/23,1407054,2.83,Apl,,,
2014/07/23,1407054,3,Apl,,,
2014/07/23,1407085,1.25,Gr,,,
2014/07/23,1407116,0.25,Gr,,,
2014/07/23,1407115,0.25,Gr,,,
2014/07/23,1407117,0.25,Gr,,,
2014/07/23,1407079,1.33,Gr,,,
2014/07/23,1407114,0.25,Gr,,,
2014/07/23,1407097,1.25,Gr,,,
2014/07/23,1407097,0.75,Gr,,,
2014/07/23,1407087,2.25,Gr,,,
2014/07/23,1407056,2,Ben,,,
2014/07/23,1407056,2.07,Ben,,,
2014/07/23,1407054,0.77,Ben,,,
2014/07/23,1407054,0.73,Ben,,,
2014/07/23,STK14019,1.2,Wel,,,Stock
2014/07/23,1407035,1.07,Wel,,,
2014/07/23,1407073,1,Wel,,,
2014/07/23,1407000,0.37,Pol,,,
2014/07/23,,0,,,,Away Out
2014/07/23,1407000,0.25,Pol,,,
2014/07/23,1406169,1.17,Pol,,,
2014/07/23,1407115,0.83,Riv,,,
2014/07/23,1407117,0.33,Riv,,,
2014/07/23,1407078,2.67,Pol,MH,90,
2014/07/23,Team Meeting,0.75,,TM,45,
2014/07/23,1407054,1.25,Cut,,,
2014/07/23,1407054,0.33,Cut,,,
2014/07/23,1407117,0.17,Cut,,,
2014/07/23,1407116,0.17,Cut,,,
2014/07/23,1407056,2.17,Cut,,,
2014/07/23,1407056,2.5,Cut,,,
2014/07/23,1407086,0.5,Cut,,,
2014/07/23,Team Meeting,0.63,,TM,38,
2014/07/23,1407112,0.67,Apl,,,
2014/07/23,1407054,0.7,Apl,,,
2014/07/23,1407054,2.83,Apl,,,
2014/07/23,1407054,3,Apl,,,
2014/07/23,Schedule,0,,US,58,
2014/07/23,Calibration,0,,US,52,
2014/07/23,1407035,0.83,Pol,,,
2014/07/23,1407063,1.17,Pol,,,
2014/07/23,1407063,2.83,Pol,,,
2014/07/23,1407063,1.17,Pol,,,
2014/07/23,1407031,1.83,Pol,,,
2014/07/23,1407102,2,Apl,CL,15,Tea
2014/07/23,1407115,0.5,Apl,,,
2014/07/23,1407117,0.33,Apl,,,
2014/07/23,1406080,1,Apl,,,
2014/07/23,1407086,1,Apl,CL,15,Tea
2014/07/23,1407086,0.75,Apl,,,
2014/07/23,1406131,2.25,Apl,,,
2014/07/23,Stock,2,Sp,,,Stock
2014/07/23,Stock,2.83,Sp,,,Stock
2014/07/23,Stock,3,Sp,,,Stock
2014/07/23,Stock,1.83,Sp,,,Stock
2014/07/24,1407086,0.33,Bol,,,
2014/07/24,STK14018,1.67,Bol,,,Stock
2014/07/24,STK14018,1.17,Bol,,,Stock
2014/07/24,1407094,1.33,Bol,,,
2014/07/24,1407090,0.33,Bol,,,
2014/07/24,1407090,1.75,Bol,,,
2014/07/24,1407118,0.5,Bol,,,
2014/07/24,1407062,0.75,Bol,,,
2014/07/24,1406131,2,Apl,,,
2014/07/24,1407048,0.25,Apl,,,
2014/07/24,1407087,1.68,Apl,,,
2014/07/24,1407094,0.9,Apl,,,
2014/07/24,1407094,3,Apl,MH,90,Driving
2014/07/24,1407054,2,Apl,,,
2014/07/24,1407054,0.27,Apl,,,
2014/07/24,1407054,0.82,Pk,,,
2014/07/24,1407120,0.67,Apl,,,
2014/07/24,1407080,1.08,Apl,,,
2014/07/24,1407080,0.25,Apl,,,
2014/07/24,1407054,0.58,Apl,,,
2014/07/24,1407080,0.75,Apl,,,
2014/07/24,1407118,0.58,Apl,,,
2014/07/24,1407118,0.53,Apl,,,
2014/07/24,1407118,0.3,Pk,,,
2014/07/24,1407126,0.25,Gr,,,
2014/07/24,1407120,0.75,Gr,,,
2014/07/24,1407083,1,Gr,,,
2014/07/24,1407083,2.83,Gr,,,
2014/07/24,1406131,3,Gr,,,
2014/07/24,1407035,2,Wel,,,
2014/07/24,1407035,0.33,Wel,,,
2014/07/24,1405160,1.5,Ben,,,
2014/07/24,1405160,0.45,Ben,BD,10,
2014/07/24,1407031,0.55,Pol,,,
2014/07/24,1407031,0.67,Pol,,,
2014/07/24,1407107,2.33,Pol,,,
2014/07/24,1407035,1.75,Pol,,,
2014/07/24,1407035,2.83,Pol,,,
2014/07/24,1407035,1.5,Pol,,,
2014/07/24,1407031,0.17,Pk,,,
2014/07/24,1407107,0.17,Pk,,,
2014/07/24,1407107,1.17,Wel,,,
2014/07/24,Team Meeting,0.67,,TM,40,
2014/07/24,1407094,1.33,Cut,,,
2014/07/24,1407094,0.75,Cut,MH,15,Forklift
2014/07/24,1407126,0.08,Cut,,,
2014/07/24,1407090,1.83,Cut,,,
2014/07/24,1407118,0.17,Cut,,,
2014/07/24,1407118,0.42,Cut,,,
2014/07/24,1407121,0.17,Cut,,,
2014/07/24,1407120,0.08,Cut,,,
2014/07/24,1407128,0.08,Cut,,,
2014/07/24,1407062,2.33,Cut,,,
2014/07/24,1407069,1.92,Cut,,,
2014/07/24,Team Meeting,0.27,,TM,16,
2014/07/24,1407123,0.07,Apl,,,Stk to Job
2014/07/24,1407054,0.25,Apl,,,
2014/07/24,1407098,0.18,Apl,,,
2014/07/24,1407054,1.23,Apl,,,
2014/07/24,1407054,0.27,Apl,,,
2014/07/24,1407054,0.85,Pk,,,
2014/07/24,1407120,0.65,Apl,,,
2014/07/24,1407080,1.07,Apl,,,
2014/07/24,1407080,0.28,Apl,,,
2014/07/24,1407054,0.52,Pk,,,
2014/07/24,1407080,0.8,Apl,,,
2014/07/24,1407118,0.52,Apl,,,
2014/07/24,1407120,0.2,Apl,,,
2014/07/24,1407080,0.68,Apl,,,
2014/07/24,Schedule,0.9,,US,56,
2014/07/24,Calibration,0.93,,US,56,
2014/07/24,1407107,2,Pol,,,
2014/07/24,1407107,2.25,Pol,,,
2014/07/24,1407054,0.58,Riv,,,
2014/07/24,1407054,0.17,Riv,,,
2014/07/24,1407048,0.25,Riv,,,
2014/07/24,1407124,2.08,Pol,,,
2014/07/24,1407102,0.5,Pol,,,
